  -0.93168    0.87079   -2.73357   0.489344    -2.6188    3.07458 -0.0421796  -0.808225
-0.275704 0.732819  -2.8922 0.570055 -1.42411  3.42561 -1.15701  1.16238
  0.460586 -0.0232952    1.64912   0.148962   -1.06924    2.19687  -0.909462    2.26713
-0.418779  0.501517  0.483033 0.0704485 -0.892765  -1.16082   1.20342   1.95616
 -0.85759 -0.880682 -0.611953 0.0494465 -0.122763  -1.91644  -1.07048 -0.157519
 0.734092 -0.379519  -2.25278  0.223211  -1.92171  0.229068  0.827197   3.65219
0.745602  0.27474 -1.80515 0.320639 -1.64054  1.06801 -1.24888  1.79428
-0.429426  0.581221   1.67479   0.65173 -0.192778   2.33551 0.0831517   3.65673
   0.64186  -0.918898   -2.70625   0.534111   -2.51209 -0.0203218   -1.63939    3.15703
 0.300152 -0.538352   -1.6856  0.632452  -1.00799  -1.32393  0.948115  0.808333
