 0.231572  0.918107 -0.218598   0.54852  -2.54414   2.67675 -0.423683   2.36721
 0.167998 -0.366881  0.930107  0.367856  -0.29004  0.847827  0.901855   1.95773
  0.958434   0.650114    2.02732   0.402438 -0.0446421    1.95112   0.990828    1.73573
-0.281881  0.114505  -1.80174 0.0946503  -2.36408   1.53586   1.15416   2.06828
 0.154549 -0.111519 0.0529226  0.418297  -1.92162   3.58591 -0.748246   2.83461
-0.396967 -0.957598 -0.730854  0.131662  -1.26719 -0.341603  0.857344  0.850163
-0.785164  0.414324  -2.64647 0.0623614  -1.57287  -1.88749  0.417277   2.32129
0.126137 0.915199  2.48753 0.455917 -1.11135  2.97088 -0.74496  -1.0642
 -0.36165  0.765279   1.62937  0.404155 -0.346897  -1.17937 -0.550055 -0.974657
-0.692614  0.639938   -0.8801  0.462323   -2.3519 -0.553625  -1.40005  -0.74751
 0.903188 -0.511219  -1.25584  0.242372  -1.96446  -1.67134  -1.57462   2.62621
-0.995837 -0.988208 -0.163207  0.398752 -0.312224   2.82167   0.37533 -0.801968
  0.461762 -0.0193626    1.79534   0.412949  -0.988236  -0.678875   0.490235    2.42066
 -0.91601 -0.744963  -0.33592 0.0995842  -1.64549   1.50179 -0.808211 -0.111386
 0.713035  0.308399   1.09835 0.0736395 -0.789454   2.46704  0.968798   1.99727
 0.581393 -0.211952  -1.39069  0.463354  -1.98526  -1.86599  0.816613   3.51989
-3.91039e-05   0.314541   0.450026  0.0847258  -0.316244 -0.0237909   0.903785    3.23002
-0.0665342 -0.308337  -2.72931  0.578692  -0.11015  0.426062   -1.4106   2.63292
-0.852223  0.674072   2.64647  0.533073 -0.990787    2.7823 -0.433733  0.386062
-0.529555  0.503997  -2.61343  0.329467  -0.62445   3.42177 -0.505008 -0.457429
 0.225727 -0.955483 -0.726137   0.33959  -1.67294  -0.33397 -0.621763   2.70967
  0.259115 -0.0418651    1.04859   0.405386  -0.265258    2.71476  -0.657748    3.51709
 0.332306  -0.35362   1.54073  0.198713   -2.1893 -0.698313  0.279644  0.313826
  0.941094   0.569168    2.36938   0.505223  -0.680736 -0.0879692    1.20068  0.0534973
-0.300016 -0.243441   2.16896  0.490911 -0.885545 -0.474137 -0.225435  -0.29016
   0.475438   -0.586881     2.38182    0.439168    -2.52653   -0.348818 -0.00736061     2.00323
 0.208521 -0.291328   3.07763  0.530368  -1.11904   1.93902  -1.39166   1.11778
-0.0501455 -0.909282   -1.4097  0.148422   -1.6425 -0.413569 -0.136025   2.12204
 0.295532 -0.173309 -0.411239  0.213743 -0.859367   3.52589 -0.031807  0.370314
 -0.638442 -0.0391709   -2.85136   0.149354   -0.62491     1.7432   0.963414   0.124514
-0.980702  0.816209  -2.29717  0.401948  -1.05207 -0.228165  -1.52447  -1.50983
-0.303974 -0.196791  -1.32902  0.497563 -0.861741   2.86853 -0.525243 -0.137587
 -0.46006  0.757479  0.808202  0.649957 -0.385248 -0.634498 -0.815714  -1.73141
