-0.347683  0.793569 -0.284234  0.480991  -1.67028   2.11371    0.1982 -0.264456
 0.121312 -0.206145   0.66473  0.157742 -0.295646   2.22912 -0.517468   0.32012
-0.843741 -0.978035 -0.863421  0.539648 -0.969596   1.87231  0.975987 -0.192923
 -0.56108 -0.656831    1.1132  0.462126  -2.23299   -1.5601 -0.629024  0.728938
0.922334 0.731803 -2.06743 0.223321 -1.08076   2.8066 0.026221 -1.09183
-0.515055 -0.548779 -0.774316  0.089445 -0.084231   2.68297 -0.254646  -1.66297
0.668826   0.7859  2.06138 0.320393 -1.12304  2.27456 0.508151  2.50068
  0.843904 -0.0990638  -0.247764  0.0480685   -1.27109    2.95284  -0.213299    0.74094
 0.475215  0.428988   1.88289  0.224322   -1.1527  0.424934 -0.433976   2.56604
 0.290196   0.70004   2.71523  0.422935 -0.855561  0.665429  0.149037  0.918953
 -0.289081 -0.0259844    2.96692   0.639505   -1.99808    2.24733   0.333383   -1.02936
-0.608069 -0.64359 -1.70279 0.490463 -2.48923  2.39843 -1.33334  2.48223
-0.0259573  0.973011  -2.43396 0.0324718   -1.5563   1.35506  0.747657   -1.6344
-0.128203  0.563429   1.03069 0.0754504  -1.98013 -0.114605 0.0180427   1.43223
 0.619953  0.178824   0.16652 0.0326728  -1.74254 -0.555255  -1.27103   1.04759
-0.155309 -0.128658  -1.62301  0.325857  -2.07452   0.47545  -1.10431   1.96628
 -0.16994 -0.255204   1.52229  0.566506 -0.109316   1.38846  0.818438  0.283437
-0.252866 0.0723073 0.0221369  0.426276   -0.3691   -1.2451  -1.23713   1.82026
  0.420292   0.487954       1.36   0.031088 -0.0311323     3.2403  -0.111582   0.374488
-0.282398 0.635239   2.4047  0.39123  -1.9751 -1.12345 -1.09663  1.77596
 0.029785 -0.991001 -0.111864  0.326487  -1.05756  0.060594  0.803459   3.50185
 0.780928 -0.258266  0.551099  0.517214    -1.332   2.58098  -0.60533 -0.792233
0.0983233 -0.729729  -1.59089  0.370723  -2.46735   2.67907   1.05591    0.4114
  0.280702   0.660923    3.04147   0.611681 -0.0708547  -0.543266  -0.200321   0.807074
-0.498431  -0.94027   2.89666  0.584524  -1.61346   2.71054  0.645556 -0.384769
-0.601543 -0.190468  -2.98938  0.476672  -2.06993  0.555864  0.882692   2.32344
   0.15609  -0.721241   -1.27931   0.439054 -0.0992693  -0.555294    -1.7524    1.44776
  -0.85081  -0.925116 -0.0693847  0.0328104   -1.87664   -1.71526  -0.238844    1.06792
   -0.86702 -0.00716457   -0.743623    0.310959    -1.76908   -0.809241    0.357454      1.0092
 0.206942  0.499058  -1.79173  0.561261  -2.11581  -1.31955 -0.122244     2.387
-0.506413  0.737851 -0.585636  0.144144  -2.32379  0.652347  0.627691 -0.871015
-0.00477734 -0.399353  -1.66375  0.539123  -1.73719   2.38768 -0.928231  0.335227
-0.465954  0.394998   2.22491  0.408343 -0.271947   1.31889  -1.55636  0.873179
-0.342125 -0.338706  -1.17435  0.359749  -1.47228   3.03067  -1.00356   1.90834
 0.50911 0.397304  2.47406 0.598654 -2.20389  2.02165 -1.74646  1.74946
 -0.989101  -0.419054  -0.390995   0.236255   -2.45997    2.29274   0.421932 -0.0859137
-0.0977596 0.199886  2.63833 0.239653  -2.1501 -1.72036 0.739574 0.921336
 -0.26728 -0.679813   -2.9552  0.555051   -2.5002 -0.122681 -0.383673   2.55356
-0.959648 -0.233929    1.0549  0.123508  -2.38902   2.12246  0.703252  -1.39671
-0.972734 -0.453596 -0.402061 0.0515509  -2.54972 -0.903468 -0.655168  0.751705
 0.563583 -0.354568   2.04371  0.663189  -1.68091   1.83796 -0.445983   2.13157
  0.664718 -0.0018061   0.183539   0.605877  -0.469973   -1.81666   0.210053    2.78006
 -0.196954  -0.307494   -3.01722   0.337882   -2.43814    2.86071 -0.0884527   -1.45577
-0.743145  -0.96139  -2.15037  0.107123  -2.09298   1.21359 0.0682307   3.57466
  0.766573 -0.0830765    2.79029   0.166784    -2.2775   0.391575    1.11483    3.46365
   0.825233 -0.00856618     2.14362    0.505934    -1.27278    0.984168   -0.117531     3.19891
 0.731564  0.187659 -0.594318  0.645285  -1.44348   3.60687  -1.86272   1.30813
-0.983976 -0.648001   1.46231  0.144324 -0.690187  0.125539  -1.31677     1.545
  0.64878 -0.727604   2.27183  0.659031  -1.17974   2.70896  0.963157  0.664449
-0.352409 0.518743 -1.91278  0.57822 -1.88928   2.3821 0.446702 -1.11122
-0.273127 -0.681723   -2.6397  0.560619  -2.23265  -1.37151  -0.69548  -1.04876
 -0.451761  -0.754584  -0.848089 0.00737562   -1.33977    1.19437  0.0599143  -0.170182
  0.386661 -0.0157626    -1.4568   0.167703   -1.78108  -0.878323   0.294902    1.67992
 0.891436  0.801909 -0.113145  0.154987  -0.86313 -0.602329 -0.760394  -1.72995
-0.210285 -0.101641   2.17706  0.374465  -1.18608 -0.598169  0.273477   2.67173
-0.281657 -0.872836    2.0867  0.584988 -0.993727  0.666235  -1.41498 -0.164485
 0.909545 -0.142044  0.358732  0.189729  -1.00785 -0.452756  0.965542   1.21623
-0.673138  -0.19809   1.79486  0.575455 -0.951913  -1.05376  0.805489  -1.74374
 0.208282  0.428958  0.466429  0.104494  -0.12853 -0.395081   1.13478  -0.18646
