0.0607144  0.655114 -0.400714  0.408333 -0.817925   1.49664  0.791958   2.63974
0.0515619 -0.067012  -2.81412  0.283152  -1.64539  0.739793 -0.418075  -1.40536
 0.322043 -0.644978 -0.731727   0.66375 -0.644833  -1.12935  0.890304  0.521021
-0.895422 -0.481837  -2.45783  0.116685  -2.18567  0.720514  0.602274   1.97139
-0.400158 -0.521007  -1.33253  0.681538 -0.391162  -1.07254  0.602778  0.184538
 0.236192  0.711104   1.80231  0.683159  -1.75182 -0.437715  -1.66205   3.62744
-0.114643 -0.068618   2.85472  0.135626  -1.02932   2.82784 0.0683592   1.76615
-0.783148 0.484119  2.06421   0.1892 -2.05821  1.61177  1.12685 0.955184
 0.742594 -0.483486 0.0130688  0.498179  -1.54617 -0.212186  -1.61077  -1.76373
-0.677871  0.770657  -3.02824  0.339776   -2.2257  -1.35994 -0.397679   1.39584
 0.131759 -0.121682   1.82045  0.119377  -1.86412  0.444396  0.693828  0.298834
-0.669943 0.321916  1.07525 0.261822 -1.85297   1.6658 0.886519 -1.00293
 0.799448 -0.208249   2.42565  0.213612 -0.782363   3.58356  -0.86013   2.90111
  0.739729  -0.288844  -0.911805  0.0140488   -1.42589    2.77391 0.00649962     -1.799
-0.442288 -0.193463  -1.91853  0.391478 -0.455258  -1.76859   1.10787   3.62117
 0.376087   0.27084 -0.812308  0.676754  -1.89456 -0.441373  -1.46515 -0.932744
  0.320777  -0.938174 -0.0867439   0.249626   -2.57952    2.68466   -1.21592     3.0289
-0.641379 0.158222  2.54893 0.438203 -1.52272 0.982379 0.142112  1.97994
 0.844955   0.70276   -1.4764  0.516613  -0.31842 -0.638143  0.403538   1.24679
 0.729465 -0.778605  0.297266 0.0977173  -1.63695   1.94923 -0.920756    -1.721
 0.446165   0.60885 -0.644811  0.509587 -0.974228   1.55477 0.0388736   2.59374
-0.598569 0.0590386 -0.361003  0.427471  -2.49233  -1.36509 -0.924029   3.50904
 0.901296  0.164424    1.3818  0.572088 -0.493806  0.650845 -0.677745   1.86028
 0.141196  0.885868   1.99727  0.652608 -0.956029  -1.15916   1.16162 0.0822602
 0.881063 -0.242436   -2.5339  0.392395  -2.61899   2.10795  -0.73887 -0.795842
-0.499836  0.637401   2.01455  0.206179 -0.214922  -1.14962  -1.07215   2.93557
0.440051 0.979873  1.24237 0.366769 -1.44143 -1.39816 -1.26749 -1.80577
-0.927427 -0.948635   2.92949  0.463259  -2.19611   3.37736  -1.82713  -1.34803
-0.347136 -0.747412   1.07448  0.225505 -0.401236  -1.65635 -0.262332  -1.37811
 0.731731  -0.30291 -0.655031  0.540846  -1.34574   1.80163  0.128695 -0.766315
 0.311403 -0.299639   1.49498 0.0728219  -1.45794   3.36669  -1.52444  0.762192
 0.942845 -0.815564  -2.19151  0.091916  -2.51555 -0.909406  -1.18043  0.127618
 -0.38584  0.813082    1.2134  0.106216  -0.12129 -0.684396  -1.13225   2.66141
 0.139167  0.293246  0.649718 0.0385999  -1.80154 -0.489762   -1.0963   3.49162
 0.212074 -0.999482  -2.67897 0.0342035 -0.141482  -0.80422 -0.257715   3.20839
-0.416358    0.3612  -2.82345  0.228865 -0.363168 -0.320336  0.271686 -0.978275
-0.614587 -0.217785  -1.11588  0.101025  -1.01618   1.28462   1.11319 -0.904135
  -0.5602   0.13878  -1.64826  0.367279 -0.457854   0.87498 -0.348815  0.490875
0.000511115  0.148012 -0.120298  0.307916 -0.593145  -1.86274 -0.778056  -1.55425
 0.381688 -0.171381 -0.646423  0.381039 -0.784756  -1.38835  0.342986   3.07288
 -0.02757 -0.913803  -2.89282 0.0678688   -1.0051  -1.88882  -1.04052   2.75478
 0.149936 0.0355207 -0.825843  0.276148  -2.57348   2.93738  0.690903  0.975689
-0.114107 -0.375297   2.91708  0.149423   -1.7748 -0.086797  -1.03457  -1.84487
