      0       0       0       0 -1.5708 -1.5708 -1.5708 -1.5708
      0       0       0       0 -1.5708 -1.5708 -1.5708       0
      0       0       0       0 -1.5708 -1.5708 -1.5708  1.5708
      0       0       0       0 -1.5708 -1.5708 -1.5708 3.14159
      0       0       0       0 -1.5708 -1.5708       0 -1.5708
      0       0       0       0 -1.5708 -1.5708       0       0
      0       0       0       0 -1.5708 -1.5708       0  1.5708
      0       0       0       0 -1.5708 -1.5708       0 3.14159
      0       0       0       0 -1.5708       0 -1.5708 -1.5708
      0       0       0       0 -1.5708       0 -1.5708       0
      0       0       0       0 -1.5708       0 -1.5708  1.5708
      0       0       0       0 -1.5708       0 -1.5708 3.14159
      0       0       0       0 -1.5708       0       0 -1.5708
      0       0       0       0 -1.5708       0       0       0
      0       0       0       0 -1.5708       0       0  1.5708
      0       0       0       0 -1.5708       0       0 3.14159
      0       0       0       0 -1.5708  1.5708 -1.5708 -1.5708
      0       0       0       0 -1.5708  1.5708 -1.5708       0
      0       0       0       0 -1.5708  1.5708 -1.5708  1.5708
      0       0       0       0 -1.5708  1.5708 -1.5708 3.14159
      0       0       0       0 -1.5708  1.5708       0 -1.5708
      0       0       0       0 -1.5708  1.5708       0       0
      0       0       0       0 -1.5708  1.5708       0  1.5708
      0       0       0       0 -1.5708  1.5708       0 3.14159
      0       0       0       0 -1.5708 3.14159 -1.5708 -1.5708
      0       0       0       0 -1.5708 3.14159 -1.5708       0
      0       0       0       0 -1.5708 3.14159 -1.5708  1.5708
      0       0       0       0 -1.5708 3.14159 -1.5708 3.14159
      0       0       0       0 -1.5708 3.14159       0 -1.5708
      0       0       0       0 -1.5708 3.14159       0       0
      0       0       0       0 -1.5708 3.14159       0  1.5708
      0       0       0       0 -1.5708 3.14159       0 3.14159
      0       0       0       0       0 -1.5708 -1.5708 -1.5708
      0       0       0       0       0 -1.5708 -1.5708       0
      0       0       0       0       0 -1.5708 -1.5708  1.5708
      0       0       0       0       0 -1.5708 -1.5708 3.14159
      0       0       0       0       0 -1.5708       0 -1.5708
      0       0       0       0       0 -1.5708       0       0
      0       0       0       0       0 -1.5708       0  1.5708
      0       0       0       0       0 -1.5708       0 3.14159
      0       0       0       0       0       0 -1.5708 -1.5708
      0       0       0       0       0       0 -1.5708       0
      0       0       0       0       0       0 -1.5708  1.5708
      0       0       0       0       0       0 -1.5708 3.14159
      0       0       0       0       0       0       0 -1.5708
0 0 0 0 0 0 0 0
     0      0      0      0      0      0      0 1.5708
      0       0       0       0       0       0       0 3.14159
      0       0       0       0       0  1.5708 -1.5708 -1.5708
      0       0       0       0       0  1.5708 -1.5708       0
      0       0       0       0       0  1.5708 -1.5708  1.5708
      0       0       0       0       0  1.5708 -1.5708 3.14159
      0       0       0       0       0  1.5708       0 -1.5708
     0      0      0      0      0 1.5708      0      0
     0      0      0      0      0 1.5708      0 1.5708
      0       0       0       0       0  1.5708       0 3.14159
      0       0       0       0       0 3.14159 -1.5708 -1.5708
      0       0       0       0       0 3.14159 -1.5708       0
      0       0       0       0       0 3.14159 -1.5708  1.5708
      0       0       0       0       0 3.14159 -1.5708 3.14159
      0       0       0       0       0 3.14159       0 -1.5708
      0       0       0       0       0 3.14159       0       0
      0       0       0       0       0 3.14159       0  1.5708
      0       0       0       0       0 3.14159       0 3.14159
